image_name,target
ISIC_0300002,0.0003943186
ISIC_0301547,0.0010011412
ISIC_0301769,0.002418428
ISIC_0304467,5.9119284e-06
ISIC_0304666,1.6854989e-07
ISIC_0304667,0.0009524839
ISIC_0306094,0.00014942799
ISIC_0307004,0.0070014433
ISIC_0307411,3.5924244e-05
ISIC_0309192,0.0026912696
ISIC_0309503,0.004960006
ISIC_0310320,0.0026156134
ISIC_0311235,0.32497388
ISIC_0311814,8.172245e-06
ISIC_0312717,0.00016121446
ISIC_0313675,7.363483e-05
ISIC_0317285,0.03504259
ISIC_0318934,3.161833e-05
ISIC_0319131,9.3802504e-05
ISIC_0319990,0.03594565
ISIC_0320662,2.1203477e-05
ISIC_0321218,0.0016494709
ISIC_0321906,0.008625472
ISIC_0321948,0.000252039
ISIC_0322514,0.006532702
ISIC_0327756,0.00058738893
ISIC_0328346,2.9319815e-05
ISIC_0328687,5.6562974e-05
ISIC_0328823,3.4719815e-05
ISIC_0329169,6.370695e-05
ISIC_0329910,3.5674042e-05
ISIC_0330060,0.060262747
ISIC_0330886,0.002053638
ISIC_0332421,0.00093440444
ISIC_0332456,0.05110542
ISIC_0334179,0.0003281103
ISIC_0335244,0.018192243
ISIC_0335886,3.527536e-05
ISIC_0336093,0.06606968
ISIC_0338118,0.003040966
ISIC_0338587,1.9937526e-05
ISIC_0339455,0.031374257
ISIC_0340198,0.00037803044
ISIC_0340572,0.0032312619
ISIC_0341315,0.00013132168
ISIC_0343131,0.0142614115
ISIC_0343283,0.49247584
ISIC_0346766,0.0055215852
ISIC_0347157,0.031101523
ISIC_0348342,0.00031464157
ISIC_0350347,0.0019234505
ISIC_0350470,1.4581798e-05
ISIC_0351156,0.009913115
ISIC_0351912,0.00033981344
ISIC_0352620,0.0023538368
ISIC_0353021,1.7238154e-06
ISIC_0355377,0.0003844492
ISIC_0358260,8.0348414e-05
ISIC_0358623,1.1041089e-05
ISIC_0359676,0.0001315029
ISIC_0359720,0.0005004035
ISIC_0361122,4.1274084e-06
ISIC_0366488,0.012806328
ISIC_0367795,0.027891682
ISIC_0367988,0.40664226
ISIC_0368092,3.8868617e-05
ISIC_0368696,2.3852437e-05
ISIC_0369888,0.00065460854
ISIC_0370322,0.0075378837
ISIC_0371470,7.7057433e-07
ISIC_0371907,0.0024347675
ISIC_0372927,0.000988346
ISIC_0372955,3.0634532e-05
ISIC_0372971,9.146239e-05
ISIC_0373723,1.0361766e-05
ISIC_0375431,0.0028966933
ISIC_0377642,0.008490039
ISIC_0378391,0.007976067
ISIC_0378668,0.00013536388
ISIC_0379549,2.3190034e-05
ISIC_0380224,0.00019535031
ISIC_0381595,0.027659018
ISIC_0382931,0.008051093
ISIC_0383641,0.0152639905
ISIC_0383780,5.9852173e-06
ISIC_0385415,0.11147323
ISIC_0385463,0.00017523821
ISIC_0385865,0.038025524
ISIC_0388802,5.0331775e-05
ISIC_0389010,0.10275215
ISIC_0389392,7.895683e-05
ISIC_0389675,2.1150137e-05
ISIC_0390209,2.572515e-05
ISIC_0391046,0.9658459
ISIC_0391777,9.780661e-05
ISIC_0392680,8.006325e-05
ISIC_0392931,4.8084104e-05
ISIC_0393891,0.0005269742
ISIC_0394533,0.0015594942
ISIC_0394763,8.869336e-06
ISIC_0394802,0.008173607
ISIC_0395681,0.00060574146
ISIC_0395885,2.989083e-05
ISIC_0398134,0.00020213239
ISIC_0400652,0.00045562882
ISIC_0401679,0.0003251358
ISIC_0403198,0.00029815378
ISIC_0406137,1.6719512e-05
ISIC_0407054,0.0001320954
ISIC_0407220,8.950493e-06
ISIC_0408372,2.6837417e-05
ISIC_0408969,0.0003030945
ISIC_0409388,3.7797858e-05
ISIC_0410649,0.0014634677
ISIC_0411243,0.00012552449
ISIC_0414776,0.0012630353
ISIC_0416431,0.0022379798
ISIC_0416708,7.3602176e-05
ISIC_0418978,2.9460241e-05
ISIC_0419005,0.0048493305
ISIC_0421107,0.003975874
ISIC_0424070,0.01606099
ISIC_0426960,0.0002997055
ISIC_0427371,2.718122e-06
ISIC_0429551,0.0010015969
ISIC_0431350,0.00024614972
ISIC_0431499,0.008510964
ISIC_0431738,0.000112036505
ISIC_0432133,7.7053846e-05
ISIC_0432265,0.0042335778
ISIC_0432894,0.00070460216
ISIC_0433895,0.00092054915
ISIC_0434253,0.0017362114
ISIC_0434274,0.00016770397
ISIC_0434285,8.475955e-06
ISIC_0434890,0.0030482963
ISIC_0434920,2.7405093e-05
ISIC_0435283,0.03932348
ISIC_0435396,3.0005109e-05
ISIC_0436298,0.00018945467
ISIC_0436727,0.0019662678
ISIC_0436779,0.00030439373
ISIC_0436884,5.984298e-05
ISIC_0437081,0.064306825
ISIC_0437384,5.2503434e-05
ISIC_0437987,0.0054232907
ISIC_0438584,0.0023630622
ISIC_0439475,1.4201119e-06
ISIC_0441244,8.082418e-05
ISIC_0442293,0.23278204
ISIC_0442567,0.034514476
ISIC_0445097,0.00014600037
ISIC_0446097,0.0030584338
ISIC_0446287,0.00013837228
ISIC_0446447,0.0016575651
ISIC_0448691,0.00031998576
ISIC_0450552,0.0008896574
ISIC_0451155,0.03820596
ISIC_0451665,0.020315133
ISIC_0452297,0.0007201173
ISIC_0453555,0.0013570216
ISIC_0454124,0.0013174028
ISIC_0454916,5.4216416e-06
ISIC_0456176,0.29003757
ISIC_0456797,3.939992e-05
ISIC_0457344,0.0044355146
ISIC_0457384,7.5399507e-06
ISIC_0457494,0.001551721
ISIC_0457530,0.0010908379
ISIC_0457688,0.00016825268
ISIC_0459718,1.294909e-05
ISIC_0460023,1.6778426e-05
ISIC_0460170,0.00819853
ISIC_0460323,0.000104442086
ISIC_0461615,0.043281503
ISIC_0462037,0.0006169784
ISIC_0462120,0.006286556
ISIC_0462327,1.9002411e-05
ISIC_0462336,0.00012241841
ISIC_0462792,5.5319633e-05
ISIC_0463800,0.00469387
ISIC_0464417,0.00064691267
ISIC_0465975,0.0006218131
ISIC_0467617,5.8059086e-05
ISIC_0468644,0.0011300629
ISIC_0469457,0.00037818408
ISIC_0470465,0.016794564
ISIC_0470699,0.51759815
ISIC_0473489,0.00011456579
ISIC_0474220,3.1374428e-05
ISIC_0476927,1.1788041e-05
ISIC_0477213,0.0018463467
ISIC_0477217,9.999852e-05
ISIC_0477424,0.00019173775
ISIC_0477793,0.0041689165
ISIC_0477875,0.0003650993
ISIC_0477986,0.00016959122
ISIC_0479726,0.004064239
ISIC_0479755,7.592461e-05
ISIC_0480158,5.833449e-05
ISIC_0481105,0.9728289
ISIC_0482298,4.5290555e-05
ISIC_0482617,3.815849e-05
ISIC_0485889,0.0024923806
ISIC_0486436,1.2901146e-05
ISIC_0487789,0.03815445
ISIC_0488846,6.819726e-05
ISIC_0490555,2.6827509e-05
ISIC_0492058,0.00048632064
ISIC_0493101,0.0022318596
ISIC_0493429,0.035729848
ISIC_0493786,0.01620964
ISIC_0495167,0.0023852778
ISIC_0495234,0.019532831
ISIC_0495887,0.10993747
ISIC_0495948,0.019122215
ISIC_0497721,0.0026147629
ISIC_0498659,0.0028130228
ISIC_0500319,4.1929732e-07
ISIC_0500851,0.0001861281
ISIC_0501199,0.009794676
ISIC_0501295,9.523592e-06
ISIC_0502032,3.114771e-06
ISIC_0502364,2.73851e-05
ISIC_0504453,0.0043335245
ISIC_0504686,0.011272433
ISIC_0504935,1.1857882e-05
ISIC_0505403,2.0741903e-05
ISIC_0505447,1.5038375e-05
ISIC_0506082,7.754684e-05
ISIC_0506198,0.00060439133
ISIC_0508596,0.006106973
ISIC_0509538,1.2046332e-06
ISIC_0510408,8.320251e-05
ISIC_0510439,0.0003569284
ISIC_0510794,0.19121006
ISIC_0511981,0.018042685
ISIC_0513674,0.00011532913
ISIC_0513808,8.977113e-05
ISIC_0515041,0.00016641698
ISIC_0515737,0.026098337
ISIC_0517531,0.00032652024
ISIC_0517673,0.0011349076
ISIC_0519860,0.00019831117
ISIC_0520611,0.0041149505
ISIC_0521580,8.868931e-05
ISIC_0521689,9.295843e-06
ISIC_0521877,2.469824e-07
ISIC_0522569,0.0010282673
ISIC_0523596,0.0016715558
ISIC_0524466,0.034982614
ISIC_0524604,0.00065235177
ISIC_0525213,3.294756e-06
ISIC_0525405,0.001234529
ISIC_0527588,0.00076792797
ISIC_0528304,0.00090657244
ISIC_0528945,1.6501988e-05
ISIC_0530946,0.0099047795
ISIC_0532813,1.9213137e-05
ISIC_0533917,0.00016848596
ISIC_0535264,0.14531122
ISIC_0535812,0.011869527
ISIC_0536393,0.00020045762
ISIC_0537310,0.00057556824
ISIC_0537430,0.0033854516
ISIC_0538335,3.6813384e-05
ISIC_0538391,0.0052890573
ISIC_0539046,0.0057789953
ISIC_0539432,0.8918788
ISIC_0539662,4.1143478e-05
ISIC_0541206,0.00039448187
ISIC_0542744,0.0007456051
ISIC_0542899,0.0001124176
ISIC_0543866,2.1160571e-05
ISIC_0544482,0.0007704004
ISIC_0545219,0.060285803
ISIC_0545222,0.0008352069
ISIC_0546119,3.6628644e-05
ISIC_0546506,0.04058046
ISIC_0546632,0.0030964783
ISIC_0546682,0.0008412976
ISIC_0547086,0.0021116817
ISIC_0548182,0.0064252373
ISIC_0548968,0.013486656
ISIC_0550777,0.00024161473
ISIC_0554395,1.7451912e-05
ISIC_0554507,0.00028020216
ISIC_0554535,5.2854614e-07
ISIC_0554819,0.0065287994
ISIC_0555540,0.00016800551
ISIC_0556297,2.4048448e-05
ISIC_0556505,0.10316503
ISIC_0556568,2.996155e-05
ISIC_0557285,3.6473102e-05
ISIC_0557595,7.896232e-06
ISIC_0557850,6.5060005e-05
ISIC_0558458,0.009632844
ISIC_0558563,4.52927e-05
ISIC_0558899,0.03894495
ISIC_0559101,0.01639154
ISIC_0561202,0.015402725
ISIC_0564203,0.0004391106
ISIC_0565070,0.0067744954
ISIC_0567332,0.027674567
ISIC_0570796,0.01502871
ISIC_0571162,0.00084142335
ISIC_0571336,0.0011240119
ISIC_0572486,0.00028034468
ISIC_0574930,9.3827715e-05
ISIC_0576125,0.00042321067
ISIC_0578316,0.0004430053
ISIC_0578354,0.011389728
ISIC_0579350,4.3168043e-06
ISIC_0579367,0.00012533189
ISIC_0580265,0.002964719
ISIC_0582447,0.0010563195
ISIC_0582531,0.020559069
ISIC_0583833,8.855809e-05
ISIC_0584197,0.023784345
ISIC_0585534,0.19724268
ISIC_0586493,0.00014411056
ISIC_0586601,4.2737018e-05
ISIC_0587024,0.00812402
ISIC_0587027,0.0065351888
ISIC_0587527,0.0031324285
ISIC_0588157,0.0026550624
ISIC_0588162,0.015837617
ISIC_0588352,0.47474733
ISIC_0589061,8.5340485e-05
ISIC_0590646,6.034486e-06
ISIC_0591142,0.34910017
ISIC_0591685,3.3537905e-05
ISIC_0592225,0.00086315395
ISIC_0592796,6.3102793e-06
ISIC_0594374,0.0013018049
ISIC_0594932,0.00037695907
ISIC_0595682,0.00045235094
ISIC_0596005,0.014481357
ISIC_0596499,8.386064e-05
ISIC_0598190,0.00011097983
ISIC_0598769,0.0006559568
ISIC_0600649,0.009857685
ISIC_0600710,0.00042968022
ISIC_0602170,2.6115436e-05
ISIC_0602633,0.15101758
ISIC_0603307,0.00035421838
ISIC_0604055,0.0038681224
ISIC_0604516,5.7081827e-05
ISIC_0605259,0.019743312
ISIC_0606244,0.25231004
ISIC_0607037,0.00024007926
ISIC_0607397,2.2037211e-05
ISIC_0607473,9.35742e-05
ISIC_0607693,7.255026e-05
ISIC_0608042,0.003174376
ISIC_0608105,0.00030362915
ISIC_0608330,3.1584892e-05
ISIC_0609220,8.166962e-06
ISIC_0609770,2.1586757e-05
ISIC_0610325,0.006332212
ISIC_0611293,1.639444e-05
ISIC_0611390,0.015320776
ISIC_0611822,0.00173177
ISIC_0612337,6.5975386e-05
ISIC_0613199,1.5922213e-05
ISIC_0613239,0.00018354808
ISIC_0613293,2.3828865e-05
ISIC_0613555,0.0050213244
ISIC_0613748,0.0014710234
ISIC_0615241,3.342317e-05
ISIC_0616900,1.17177926e-07
ISIC_0619695,7.5339476e-06
ISIC_0620316,0.0008141669
ISIC_0620379,0.001640443
ISIC_0620581,8.797197e-05
ISIC_0621355,0.002560314
ISIC_0621919,1.7561963e-05
ISIC_0622203,3.998469e-05
ISIC_0622461,0.00030737752
ISIC_0623254,0.0002695626
ISIC_0623493,0.00020326482
ISIC_0623650,0.001981162
ISIC_0624194,0.00021535861
ISIC_0627128,0.007079
ISIC_0627467,0.00012686198
ISIC_0631039,5.114115e-06
ISIC_0633018,0.21627632
ISIC_0633831,0.0018165838
ISIC_0634161,0.0012973602
ISIC_0634896,0.00301944
ISIC_0635396,7.961364e-05
ISIC_0635721,0.016389124
ISIC_0636920,5.087169e-06
ISIC_0637104,0.42924154
ISIC_0637231,1.5379894e-05
ISIC_0639631,0.0066588065
ISIC_0640439,0.0027367526
ISIC_0641371,7.774782e-05
ISIC_0644758,1.2906031e-07
ISIC_0644873,0.00018989194
ISIC_0645560,0.0012819025
ISIC_0646211,0.0077063856
ISIC_0646723,0.00033540936
ISIC_0647385,9.9718905e-05
ISIC_0649394,0.0052561997
ISIC_0650063,0.16686115
ISIC_0650090,0.00012884491
ISIC_0653629,0.008450336
ISIC_0653693,3.327317e-05
ISIC_0653761,0.0040760036
ISIC_0654120,0.0010259022
ISIC_0655378,6.1034025e-06
ISIC_0655512,7.1482675e-05
ISIC_0656308,3.318171e-05
ISIC_0660782,0.38034335
ISIC_0660925,0.0023838307
ISIC_0662288,0.00010884308
ISIC_0663197,0.0064009395
ISIC_0663707,2.6703722e-06
ISIC_0664454,3.494735e-05
ISIC_0664524,3.4806017e-05
ISIC_0665430,0.0014688538
ISIC_0665521,9.925562e-06
ISIC_0667449,0.0004112778
ISIC_0668855,0.03808957
ISIC_0669360,0.23864059
ISIC_0671119,0.0036823924
ISIC_0673217,0.017526742
ISIC_0673441,0.017183987
ISIC_0673705,0.0018321604
ISIC_0673777,2.0437516e-05
ISIC_0673970,0.1794394
ISIC_0674308,0.0009695554
ISIC_0674636,0.04608407
ISIC_0674769,0.00010671103
ISIC_0675554,3.1922606e-05
ISIC_0675743,8.289963e-05
ISIC_0676272,0.00075059646
ISIC_0676443,0.00075841125
ISIC_0676863,8.104324e-06
ISIC_0677660,0.0010990206
ISIC_0678034,0.0027132332
ISIC_0680997,0.005200807
ISIC_0681019,0.0056280177
ISIC_0681410,0.011904903
ISIC_0681751,0.0872917
ISIC_0682057,0.15642653
ISIC_0682495,2.0869877e-06
ISIC_0682907,4.6099845e-05
ISIC_0682960,3.9158836e-05
ISIC_0684256,0.04560161
ISIC_0684654,0.00023179039
ISIC_0684862,0.009764584
ISIC_0685033,0.0005320857
ISIC_0685067,0.030248586
ISIC_0686961,0.0033661663
ISIC_0689307,4.8183825e-05
ISIC_0692073,0.0010251803
ISIC_0695000,0.002457404
ISIC_0695255,0.002510368
ISIC_0695851,9.125877e-05
ISIC_0697455,0.005692816
ISIC_0698209,0.00040341262
ISIC_0700078,0.00035417746
ISIC_0700201,1.2354908e-05
ISIC_0701187,0.006115807
ISIC_0701649,0.006856642
ISIC_0701776,2.9744815e-06
ISIC_0703440,4.1653217e-05
ISIC_0703903,0.008358005
ISIC_0703979,1.2114489e-05
ISIC_0704243,6.11045e-05
ISIC_0704245,0.0035367433
ISIC_0704435,6.525929e-05
ISIC_0705764,0.00047251405
ISIC_0705909,0.00010321088
ISIC_0707036,0.02099365
ISIC_0707359,2.7637445e-05
ISIC_0707819,4.7526146e-06
ISIC_0708442,0.0060784263
ISIC_0708867,0.0003356648
ISIC_0708878,0.01916441
ISIC_0710840,0.0017609461
ISIC_0712978,0.0024405282
ISIC_0713157,6.912502e-05
ISIC_0714126,0.0012156272
ISIC_0714540,2.9214914e-05
ISIC_0715784,0.00034790367
ISIC_0715864,0.0004957542
ISIC_0716650,0.0001683081
ISIC_0717635,0.0015834182
ISIC_0718698,0.0014548766
ISIC_0719763,3.41709e-05
ISIC_0720050,0.004430909
ISIC_0720319,0.00018971002
ISIC_0721575,1.0921689e-05
ISIC_0721927,0.001350805
ISIC_0722065,0.03893134
ISIC_0722323,9.104982e-06
ISIC_0723369,0.000107118205
ISIC_0723819,0.0003862279
ISIC_0724106,0.0009005886
ISIC_0724784,0.0033931958
ISIC_0727953,2.7944327e-05
ISIC_0728055,0.07793834
ISIC_0728474,0.00070477306
ISIC_0728977,0.00073664344
ISIC_0729188,0.28471354
ISIC_0729365,0.0045643593
ISIC_0732158,0.0016892136
ISIC_0732261,0.00013221902
ISIC_0733408,0.0034804735
ISIC_0734038,0.001297394
ISIC_0734761,0.042642772
ISIC_0735344,0.007883429
ISIC_0735361,0.00030215233
ISIC_0735507,0.00031006063
ISIC_0737285,0.0005896263
ISIC_0737596,0.0018219238
ISIC_0737951,0.01295053
ISIC_0738067,0.014995118
ISIC_0738616,0.0008516496
ISIC_0739064,1.9285599e-06
ISIC_0739401,0.010246061
ISIC_0740997,0.038337234
ISIC_0743576,3.1454892e-05
ISIC_0743739,0.00029981014
ISIC_0743789,0.0027116337
ISIC_0746818,0.04297429
ISIC_0747114,0.00056892657
ISIC_0748291,5.814818e-05
ISIC_0749073,0.00982723
ISIC_0749202,1.6113358e-05
ISIC_0752872,2.0531603e-05
ISIC_0753499,1.2060497e-05
ISIC_0755453,0.0034493373
ISIC_0756977,0.00020278108
ISIC_0757171,0.00071796885
ISIC_0758024,2.6626158e-05
ISIC_0758246,9.383047e-05
ISIC_0758568,0.0049861274
ISIC_0759383,0.0006612225
ISIC_0760154,0.004927871
ISIC_0760260,1.428648e-05
ISIC_0762091,4.4170218e-05
ISIC_0763495,0.0003761332
ISIC_0764739,0.0039159516
ISIC_0765355,0.073209174
ISIC_0767812,5.677743e-05
ISIC_0769066,6.145864e-05
ISIC_0770095,5.1269686e-05
ISIC_0770234,5.4376615e-05
ISIC_0770508,0.06810679
ISIC_0770817,0.00033977054
ISIC_0771788,0.003910823
ISIC_0772522,0.00064196956
ISIC_0772578,0.13819855
ISIC_0772706,2.9915402e-05
ISIC_0773190,0.00040605667
ISIC_0774444,0.001843606
ISIC_0775579,0.0055258083
ISIC_0775584,0.48966777
ISIC_0776524,5.3076747e-05
ISIC_0776616,1.3376894e-05
ISIC_0776803,0.00052345474
ISIC_0776824,0.01617019
ISIC_0777077,0.023068476
ISIC_0778512,0.003492267
ISIC_0779258,5.6790745e-05
ISIC_0780165,0.015121704
ISIC_0781571,0.37419698
ISIC_0784160,0.00041369192
ISIC_0785830,0.00024960752
ISIC_0786267,0.0002807389
ISIC_0786322,0.011054979
ISIC_0788550,0.008747736
ISIC_0792325,1.4445427e-05
ISIC_0792492,0.037749235
ISIC_0792564,7.40055e-05
ISIC_0792986,0.00012254309
ISIC_0794617,0.044594344
ISIC_0795653,0.026653904
ISIC_0796707,7.272789e-05
ISIC_0797113,0.0016471042
ISIC_0799427,0.011553856
ISIC_0799785,5.6169245e-07
ISIC_0799979,0.0045539797
ISIC_0800693,0.0004316609
ISIC_0801740,3.0353529e-05
ISIC_0802693,0.00022542966
ISIC_0803310,4.660892e-05
ISIC_0803341,0.009395366
ISIC_0803636,0.00016928172
ISIC_0804023,0.0012120397
ISIC_0805392,6.0306495e-05
ISIC_0807283,1.958199e-06
ISIC_0807404,0.002846513
ISIC_0808861,0.000116946016
ISIC_0809377,0.00015444706
ISIC_0809747,7.2685885e-05
ISIC_0810336,0.55906445
ISIC_0810894,0.013996282
ISIC_0811323,0.0020580946
ISIC_0813138,0.01713746
ISIC_0813352,0.007562033
ISIC_0814613,0.002919918
ISIC_0816087,0.00023308201
ISIC_0816173,0.0012029425
ISIC_0817883,2.7067656e-05
ISIC_0818301,0.0059921234
ISIC_0821277,0.0011450743
ISIC_0821445,0.00022138232
ISIC_0821598,0.00017410993
ISIC_0822581,8.1639286e-05
ISIC_0823047,0.0026329646
ISIC_0823591,5.7947054e-05
ISIC_0824050,3.828685e-05
ISIC_0825029,2.0147761e-05
ISIC_0825725,0.05290787
ISIC_0829859,1.2135865e-05
ISIC_0830589,8.6763794e-05
ISIC_0834674,0.0025587718
ISIC_0835778,0.002787694
ISIC_0836745,0.0013874037
ISIC_0839044,0.017094228
ISIC_0839368,0.035797086
ISIC_0840535,0.0067437044
ISIC_0840661,0.000956384
ISIC_0841028,0.042161822
ISIC_0842398,0.00014155988
ISIC_0842798,0.005452884
ISIC_0843175,0.0006597375
ISIC_0843626,6.6919856e-06
ISIC_0844546,1.3219924e-05
ISIC_0844930,3.175478e-05
ISIC_0844952,0.20716251
ISIC_0845696,0.013019537
ISIC_0848406,0.0021303585
ISIC_0848986,3.0633317e-05
ISIC_0851144,0.00013932746
ISIC_0852759,0.0034105638
ISIC_0853184,0.0005495336
ISIC_0853566,0.0035993946
ISIC_0853893,0.0031064835
ISIC_0854582,0.0012408523
ISIC_0855262,1.794208e-05
ISIC_0856987,0.0001866597
ISIC_0857436,0.00028744098
ISIC_0857443,0.0037982224
ISIC_0857595,0.002238513
ISIC_0861327,9.276939e-05
ISIC_0862505,2.9321815e-05
ISIC_0863212,0.003319841
ISIC_0864741,8.954653e-05
ISIC_0865303,6.803542e-05
ISIC_0866123,0.0015077593
ISIC_0866838,0.0001308863
ISIC_0867509,0.14941266
