image_name,target
ISIC_0280382,4.995247e-05
ISIC_0280752,0.017801484
ISIC_0280782,0.044095647
ISIC_0280827,0.0051848176
ISIC_0281227,0.002940214
ISIC_0282269,0.00031071145
ISIC_0282486,0.0013853281
ISIC_0282737,0.021515697
ISIC_0284147,6.043195e-06
ISIC_0284441,0.020651862
ISIC_0284485,0.00014176537
ISIC_0285491,0.0042872867
ISIC_0285697,0.03430577
ISIC_0286688,0.00043566915
ISIC_0287132,1.4717077e-05
ISIC_0287325,0.21950765
ISIC_0288225,3.7933034e-05
ISIC_0290187,2.7328944e-05
ISIC_0291705,8.769065e-06
ISIC_0292996,0.016661696
ISIC_0294150,0.0012317537
ISIC_0296540,0.00027090783
ISIC_0297539,6.613737e-05
ISIC_0297702,0.00021072308
ISIC_0298417,0.003970749
ISIC_0299870,0.04539398
ISIC_0300002,0.004355136
ISIC_0301547,0.0006736275
ISIC_0301769,0.06289261
ISIC_0304467,9.059352e-05
ISIC_0304666,2.0348496e-06
ISIC_0304667,0.008356758
ISIC_0306094,0.00012249373
ISIC_0307004,0.009665798
ISIC_0307411,0.0010285439
ISIC_0309192,0.009310227
ISIC_0309503,0.0053126565
ISIC_0310320,0.0034070304
ISIC_0311235,0.11726373
ISIC_0311814,3.114013e-05
ISIC_0312717,0.00010741871
ISIC_0313675,0.00011338729
ISIC_0317285,0.012848619
ISIC_0318934,2.0420835e-05
ISIC_0319131,9.797826e-05
ISIC_0319990,0.2913364
ISIC_0320662,2.9455573e-06
ISIC_0321218,0.01963063
ISIC_0321906,0.01607518
ISIC_0321948,0.00013011666
ISIC_0322514,0.0049150297
ISIC_0327756,0.0026961886
ISIC_0328346,1.2269661e-05
ISIC_0328687,0.002357979
ISIC_0328823,1.0561434e-05
ISIC_0329169,4.5954155e-05
ISIC_0329910,0.00015678602
ISIC_0330060,0.020182502
ISIC_0330886,0.00085007737
ISIC_0332421,0.0006327673
ISIC_0332456,0.043382756
ISIC_0334179,0.097250946
ISIC_0335244,0.015711425
ISIC_0335886,0.028714137
ISIC_0336093,0.12207167
ISIC_0338118,0.05745823
ISIC_0338587,0.0023030834
ISIC_0339455,0.11636369
ISIC_0340198,0.00044524833
ISIC_0340572,0.012807218
ISIC_0341315,0.00010406267
ISIC_0343131,0.012864704
ISIC_0343283,0.0812086
ISIC_0346766,0.01879015
ISIC_0347157,0.0582463
ISIC_0348342,5.728373e-05
ISIC_0350347,0.004093083
ISIC_0350470,4.5881025e-06
ISIC_0351156,0.08153838
ISIC_0351912,0.001743754
ISIC_0352620,0.02844511
ISIC_0353021,2.2433573e-05
ISIC_0355377,0.00010761743
ISIC_0358260,7.3509684e-05
ISIC_0358623,2.7000811e-05
ISIC_0359676,0.00039688908
ISIC_0359720,5.392753e-05
ISIC_0361122,7.4693016e-05
ISIC_0366488,0.01858074
ISIC_0367795,0.22518355
ISIC_0367988,0.23614128
ISIC_0368092,1.638405e-05
ISIC_0368696,8.7089495e-05
ISIC_0369888,0.033255465
ISIC_0370322,0.029279973
ISIC_0371470,1.0077865e-06
ISIC_0371907,0.010661632
ISIC_0372927,0.02116224
ISIC_0372955,7.286313e-05
ISIC_0372971,0.0002109951
ISIC_0373723,2.6903323e-05
ISIC_0375431,0.0076180496
ISIC_0377642,0.001462389
ISIC_0378391,0.10487154
ISIC_0378668,0.0009641471
ISIC_0379549,3.9580693e-05
ISIC_0380224,0.0011362557
ISIC_0381595,0.010360257
ISIC_0382931,0.14019807
ISIC_0383641,0.0059581255
ISIC_0383780,0.00010956857
ISIC_0385415,0.08791971
ISIC_0385463,6.7017085e-05
ISIC_0385865,0.029557992
ISIC_0388802,0.00070045557
ISIC_0389010,0.032247268
ISIC_0389392,0.0012382182
ISIC_0389675,3.622307e-05
ISIC_0390209,0.00012026396
ISIC_0391046,0.69908655
ISIC_0391777,6.551132e-05
ISIC_0392680,0.00010334377
ISIC_0392931,2.457304e-05
ISIC_0393891,0.0005545566
ISIC_0394533,0.0018997001
ISIC_0394763,2.502276e-05
ISIC_0394802,0.0011560768
ISIC_0395681,9.7571356e-05
ISIC_0395885,1.37542975e-05
ISIC_0398134,0.00034334997
ISIC_0400652,0.00019856814
ISIC_0401679,0.0001442993
ISIC_0403198,0.00024372282
ISIC_0406137,0.00058164046
ISIC_0407054,0.00016362482
ISIC_0407220,9.306727e-05
ISIC_0408372,1.8833305e-05
ISIC_0408969,0.00019612194
ISIC_0409388,0.0002846925
ISIC_0410649,0.002259978
ISIC_0411243,0.0038571833
ISIC_0414776,0.00089176814
ISIC_0416431,0.0027336036
ISIC_0416708,1.7789222e-06
ISIC_0418978,9.286179e-06
ISIC_0419005,0.001716858
ISIC_0421107,0.006590059
ISIC_0424070,0.0019400122
ISIC_0426960,0.00029485472
ISIC_0427371,1.3986564e-06
ISIC_0429551,0.039062336
ISIC_0431350,4.418964e-05
ISIC_0431499,0.0005296323
ISIC_0431738,0.00046125267
ISIC_0432133,0.0005211777
ISIC_0432265,0.049544893
ISIC_0432894,0.0101965815
ISIC_0433895,0.0027465273
ISIC_0434253,0.050557077
ISIC_0434274,9.2265045e-06
ISIC_0434285,2.6280182e-05
ISIC_0434890,0.040994354
ISIC_0434920,8.69908e-05
ISIC_0435283,0.02494847
ISIC_0435396,0.00012738531
ISIC_0436298,0.0036686403
ISIC_0436727,0.008899052
ISIC_0436779,0.00022322171
ISIC_0436884,4.8318627e-05
ISIC_0437081,0.072611645
ISIC_0437384,6.0528277e-05
ISIC_0437987,0.012093453
ISIC_0438584,0.005929348
ISIC_0439475,2.6593681e-05
ISIC_0441244,0.010375928
ISIC_0442293,0.47087663
ISIC_0442567,0.015876291
ISIC_0445097,2.246291e-05
ISIC_0446097,0.06976908
ISIC_0446287,0.0016800853
ISIC_0446447,0.000551142
ISIC_0448691,0.00091729173
ISIC_0450552,0.00022321772
ISIC_0451155,0.007593093
ISIC_0451665,0.005700726
ISIC_0452297,0.00011278994
ISIC_0453555,0.006269334
ISIC_0454124,0.036313936
ISIC_0454916,0.0022963358
ISIC_0456176,0.2759826
ISIC_0456797,7.661299e-05
ISIC_0457344,0.0034213746
ISIC_0457384,2.4710238e-05
ISIC_0457494,0.0009958016
ISIC_0457530,0.009116911
ISIC_0457688,0.0006009998
ISIC_0459718,2.438919e-05
ISIC_0460023,0.0001468853
ISIC_0460170,0.009710206
ISIC_0460323,3.1533466e-05
ISIC_0461615,0.041489348
ISIC_0462037,0.0003240643
ISIC_0462120,0.0037298938
ISIC_0462327,1.04364735e-05
ISIC_0462336,5.493621e-05
ISIC_0462792,0.00013337343
ISIC_0463800,0.008793718
ISIC_0464417,0.0008466984
ISIC_0465975,0.00068981264
ISIC_0467617,0.00049506273
ISIC_0468644,0.0013074308
ISIC_0469457,0.0048572053
ISIC_0470465,0.02266498
ISIC_0470699,0.23162943
ISIC_0473489,7.171793e-05
ISIC_0474220,9.089845e-05
ISIC_0476927,2.1875869e-05
ISIC_0477213,0.0010091133
ISIC_0477217,0.00014255119
ISIC_0477424,0.00010654576
ISIC_0477793,0.012136094
ISIC_0477875,0.0008834363
ISIC_0477986,1.3208637e-05
ISIC_0479726,0.018679833
ISIC_0479755,0.00052690343
ISIC_0480158,0.000103222905
ISIC_0481105,0.83462375
ISIC_0482298,0.0026345556
ISIC_0482617,0.00045850096
ISIC_0485889,0.037187528
ISIC_0486436,2.3033042e-05
ISIC_0487789,0.076106206
ISIC_0488846,7.843924e-05
ISIC_0490555,2.0241538e-05
ISIC_0492058,0.0008881952
ISIC_0493101,0.0024724978
ISIC_0493429,0.026295224
ISIC_0493786,0.0021686659
ISIC_0495167,0.005088321
ISIC_0495234,0.012656841
ISIC_0495887,0.82190037
ISIC_0495948,0.008637086
ISIC_0497721,0.0025179274
ISIC_0498659,0.07090292
ISIC_0500319,1.2884179e-06
ISIC_0500851,0.0003480987
ISIC_0501199,0.041231643
ISIC_0501295,3.1309855e-06
ISIC_0502032,9.355606e-06
ISIC_0502364,2.9475297e-05
ISIC_0504453,0.0010598105
ISIC_0504686,0.0068092872
ISIC_0504935,3.062112e-05
ISIC_0505403,0.0042030104
ISIC_0505447,2.958426e-05
ISIC_0506082,7.18279e-05
ISIC_0506198,0.0023163746
ISIC_0508596,0.0047946135
ISIC_0509538,1.0553801e-05
ISIC_0510408,6.399129e-05
ISIC_0510439,0.00052463776
ISIC_0510794,0.04977932
ISIC_0511981,0.11803165
ISIC_0513674,0.001076635
ISIC_0513808,9.1817514e-05
ISIC_0515041,0.0037478243
ISIC_0515737,0.00934084
ISIC_0517531,9.720052e-05
ISIC_0517673,0.0016057326
ISIC_0519860,0.00042308937
ISIC_0520611,0.010272942
ISIC_0521580,3.294939e-05
ISIC_0521689,0.0001236757
ISIC_0521877,2.454629e-06
ISIC_0522569,0.005109987
ISIC_0523596,0.015292606
ISIC_0524466,0.23693791
ISIC_0524604,0.0017188513
ISIC_0525213,9.64361e-05
ISIC_0525405,0.0053507416
ISIC_0527588,3.55641e-05
ISIC_0528304,0.00094455166
ISIC_0528945,0.00021198999
ISIC_0530946,0.004719462
ISIC_0532813,8.684055e-06
ISIC_0533917,0.00015750286
ISIC_0535264,0.2692972
ISIC_0535812,0.004607949
ISIC_0536393,5.9755184e-05
ISIC_0537310,0.0012435045
ISIC_0537430,0.0073522967
ISIC_0538335,0.008800729
ISIC_0538391,0.0018473879
ISIC_0539046,0.0023519464
ISIC_0539432,0.9870337
ISIC_0539662,3.859256e-05
ISIC_0541206,0.0039258637
ISIC_0542744,0.00024507096
ISIC_0542899,0.00015638875
ISIC_0543866,0.00015298407
ISIC_0544482,0.0029408038
ISIC_0545219,0.0046852035
ISIC_0545222,0.0033962585
ISIC_0546119,2.3894716e-05
ISIC_0546506,0.08678593
ISIC_0546632,0.11170856
ISIC_0546682,0.0546706
ISIC_0547086,0.0005172197
ISIC_0548182,0.0018943334
ISIC_0548968,0.0066989386
ISIC_0550777,0.003038509
ISIC_0554395,3.6314534e-05
ISIC_0554507,6.238954e-05
ISIC_0554535,5.0760414e-06
ISIC_0554819,0.0003238754
ISIC_0555540,0.0010818806
ISIC_0556297,3.5175424e-05
ISIC_0556505,0.004238593
ISIC_0556568,0.00020546983
ISIC_0557285,0.00019367131
ISIC_0557595,4.1861724e-05
ISIC_0557850,5.2672243e-05
ISIC_0558458,0.07873878
ISIC_0558563,3.9058938e-05
ISIC_0558899,0.004589056
ISIC_0559101,0.038168546
ISIC_0561202,0.32750204
ISIC_0564203,0.00016860271
ISIC_0565070,0.010045668
ISIC_0567332,0.0036802515
ISIC_0570796,0.029797807
ISIC_0571162,0.0010183707
ISIC_0571336,0.0019899174
ISIC_0572486,2.2849972e-05
ISIC_0574930,7.474481e-05
ISIC_0576125,0.0003709692
ISIC_0578316,0.00066487567
ISIC_0578354,0.005348195
ISIC_0579350,2.069615e-05
ISIC_0579367,0.00011666827
ISIC_0580265,0.0058087627
ISIC_0582447,0.0010792449
ISIC_0582531,0.021138625
ISIC_0583833,3.2900356e-05
ISIC_0584197,0.03423843
ISIC_0585534,0.32782763
ISIC_0586493,0.000788023
ISIC_0586601,1.5064677e-05
ISIC_0587024,0.12385616
ISIC_0587027,0.0032632241
ISIC_0587527,0.008498642
ISIC_0588157,0.06667494
ISIC_0588162,0.002713672
ISIC_0588352,0.44634932
ISIC_0589061,0.0028271277
ISIC_0590646,3.0445945e-06
ISIC_0591142,0.8612997
ISIC_0591685,0.0002991596
ISIC_0592225,0.005875808
ISIC_0592796,2.3354305e-05
ISIC_0594374,0.00021310327
ISIC_0594932,0.00039366548
ISIC_0595682,0.002243362
ISIC_0596005,0.39664832
ISIC_0596499,7.347632e-05
ISIC_0598190,0.00024146696
ISIC_0598769,0.0017670864
ISIC_0600649,0.0207523
ISIC_0600710,5.839758e-05
ISIC_0602170,1.21105795e-05
ISIC_0602633,0.08613658
ISIC_0603307,9.478425e-05
ISIC_0604055,0.0006908792
ISIC_0604516,0.00021777852
ISIC_0605259,0.06575847
ISIC_0606244,0.57230026
ISIC_0607037,0.0009854016
ISIC_0607397,8.016866e-05
ISIC_0607473,4.832214e-05
ISIC_0607693,0.00014757659
ISIC_0608042,0.002602128
ISIC_0608105,0.0012166293
ISIC_0608330,0.00017297833
ISIC_0609220,2.2406432e-05
ISIC_0609770,1.9102696e-05
ISIC_0610325,0.1343725
ISIC_0611293,6.2987147e-06
ISIC_0611390,0.010960866
ISIC_0611822,0.003982473
ISIC_0612337,0.00021278228
ISIC_0613199,0.00023804263
ISIC_0613239,0.00048674634
ISIC_0613293,3.7699592e-05
ISIC_0613555,0.021777827
ISIC_0613748,0.049220696
ISIC_0615241,4.992021e-05
ISIC_0616900,1.0748916e-05
ISIC_0619695,5.325102e-05
ISIC_0620316,0.009182069
ISIC_0620379,0.0041060005
ISIC_0620581,3.688778e-05
ISIC_0621355,0.000828655
ISIC_0621919,7.11643e-05
ISIC_0622203,1.8967416e-05
ISIC_0622461,9.870554e-06
ISIC_0623254,0.00053100224
ISIC_0623493,6.822734e-05
ISIC_0623650,0.009306547
ISIC_0624194,0.0002012343
ISIC_0627128,0.04190717
ISIC_0627467,0.0008021842
ISIC_0631039,9.689093e-06
ISIC_0633018,0.008583477
ISIC_0633831,0.0049150228
ISIC_0634161,0.0010634598
ISIC_0634896,0.00365235
ISIC_0635396,6.261353e-05
ISIC_0635721,0.005543136
ISIC_0636920,0.00036023854
ISIC_0637104,0.84641665
ISIC_0637231,3.9502887e-05
ISIC_0639631,0.0023264545
ISIC_0640439,0.0040204865
ISIC_0641371,1.6857242e-05
ISIC_0644758,1.3478438e-05
ISIC_0644873,0.0002304616
ISIC_0645560,0.029590944
ISIC_0646211,0.13020688
ISIC_0646723,0.00047015544
ISIC_0647385,8.760944e-05
ISIC_0649394,0.018695427
ISIC_0650063,0.0071527446
ISIC_0650090,0.00021888028
ISIC_0653629,0.0024382027
ISIC_0653693,3.9624774e-05
ISIC_0653761,0.0033029104
ISIC_0654120,0.045987673
ISIC_0655378,4.44805e-06
ISIC_0655512,0.0020130565
ISIC_0656308,0.00032702688
ISIC_0660782,0.3114597
ISIC_0660925,0.042832766
ISIC_0662288,0.007370922
ISIC_0663197,0.022803223
ISIC_0663707,5.082794e-06
ISIC_0664454,0.00015706499
ISIC_0664524,1.4276169e-05
ISIC_0665430,0.0019229059
ISIC_0665521,7.72774e-06
ISIC_0667449,2.7963779e-05
ISIC_0668855,0.08350592
ISIC_0669360,0.06842887
ISIC_0671119,0.03062854
ISIC_0673217,0.015715031
ISIC_0673441,0.013818998
ISIC_0673705,0.00783247
ISIC_0673777,4.056799e-05
ISIC_0673970,0.07862041
ISIC_0674308,0.0042879567
ISIC_0674636,0.06362964
ISIC_0674769,0.00022439686
ISIC_0675554,3.0619005e-05
ISIC_0675743,0.00013031354
ISIC_0676272,0.0009659455
ISIC_0676443,0.0053704632
ISIC_0676863,9.385651e-06
ISIC_0677660,0.0004955887
ISIC_0678034,0.000989456
ISIC_0680997,0.0008213803
ISIC_0681019,0.0102005275
ISIC_0681410,0.02770063
ISIC_0681751,0.11267185
ISIC_0682057,0.13870631
ISIC_0682495,3.7407938e-06
ISIC_0682907,0.00011200531
ISIC_0682960,7.701642e-05
ISIC_0684256,0.0012294399
ISIC_0684654,8.277565e-05
ISIC_0684862,0.00088540284
ISIC_0685033,0.004308397
ISIC_0685067,0.092198454
ISIC_0686961,0.0057178834
ISIC_0689307,1.1579399e-05
ISIC_0692073,0.0053422702
ISIC_0695000,0.0046490007
ISIC_0695255,0.0025876015
ISIC_0695851,1.6768696e-05
ISIC_0697455,0.029475413
ISIC_0698209,0.005066075
ISIC_0700078,0.01450149
ISIC_0700201,1.6709335e-05
ISIC_0701187,0.00070146716
ISIC_0701649,0.0025348326
ISIC_0701776,2.8657281e-05
ISIC_0703440,0.00021637193
ISIC_0703903,0.004626196
ISIC_0703979,3.74321e-05
ISIC_0704243,8.881964e-06
ISIC_0704245,0.0011629899
ISIC_0704435,9.6515534e-05
ISIC_0705764,0.0012674265
ISIC_0705909,0.0013221327
ISIC_0707036,0.0035965475
ISIC_0707359,2.2649043e-05
ISIC_0707819,3.560485e-05
ISIC_0708442,0.006922326
ISIC_0708867,0.0034391498
ISIC_0708878,0.0015676001
ISIC_0710840,0.002473131
ISIC_0712978,0.00093059445
ISIC_0713157,1.5868454e-05
ISIC_0714126,0.0013921687
ISIC_0714540,1.3451232e-05
ISIC_0715784,0.0006661826
ISIC_0715864,0.0003319737
ISIC_0716650,2.4744788e-05
ISIC_0717635,0.0112267295
ISIC_0718698,0.00024760448
ISIC_0719763,5.484088e-05
ISIC_0720050,0.0017489388
ISIC_0720319,0.00021938063
ISIC_0721575,0.0006185541
ISIC_0721927,0.005775154
ISIC_0722065,0.20681134
ISIC_0722323,7.124092e-05
ISIC_0723369,0.000346273
ISIC_0723819,0.023240728
ISIC_0724106,0.0035867079
ISIC_0724784,0.004366215
ISIC_0727953,0.00014399062
ISIC_0728055,0.01384082
ISIC_0728474,9.618744e-05
ISIC_0728977,8.9434456e-05
ISIC_0729188,0.07680063
ISIC_0729365,0.0012080141
ISIC_0732158,0.012893624
ISIC_0732261,0.0001684354
ISIC_0733408,0.0048874035
ISIC_0734038,0.0010582915
ISIC_0734761,0.06400343
ISIC_0735344,0.00060918176
ISIC_0735361,0.0071901046
ISIC_0735507,0.00034789703
ISIC_0737285,0.0010178003
ISIC_0737596,0.015653083
ISIC_0737951,0.06534849
ISIC_0738067,0.033855915
ISIC_0738616,4.3639313e-05
ISIC_0739064,7.048449e-05
ISIC_0739401,0.0067088865
ISIC_0740997,0.36954045
ISIC_0743576,2.1138123e-05
ISIC_0743739,0.0026613
ISIC_0743789,0.0003116991
ISIC_0746818,0.14734522
ISIC_0747114,0.10056377
ISIC_0748291,4.5114983e-05
ISIC_0749073,0.0024256532
ISIC_0749202,5.476611e-05
ISIC_0752872,4.876523e-05
ISIC_0753499,2.5000252e-05
ISIC_0755453,0.0025361516
ISIC_0756977,0.003599657
ISIC_0757171,0.004143804
ISIC_0758024,0.0008212144
ISIC_0758246,6.93652e-05
ISIC_0758568,0.02785159
ISIC_0759383,0.015246321
ISIC_0760154,0.0070655844
ISIC_0760260,5.425803e-05
ISIC_0762091,0.00010913704
ISIC_0763495,8.054548e-05
ISIC_0764739,0.013409156
ISIC_0765355,0.29829565
ISIC_0767812,6.577927e-05
ISIC_0769066,3.885181e-05
ISIC_0770095,6.3177344e-05
ISIC_0770234,2.9774637e-05
ISIC_0770508,0.048923593
ISIC_0770817,0.033481892
ISIC_0771788,0.005681514
ISIC_0772522,0.022107719
ISIC_0772578,0.05751867
ISIC_0772706,0.00024096676
ISIC_0773190,0.0071113864
ISIC_0774444,0.037724335
ISIC_0775579,0.0009408731
ISIC_0775584,0.617468
ISIC_0776524,9.940237e-05
ISIC_0776616,9.426733e-06
ISIC_0776803,0.0021507712
ISIC_0776824,0.012498606
ISIC_0777077,0.03509274
ISIC_0778512,0.004581467
ISIC_0779258,9.863383e-06
ISIC_0780165,0.0054953196
ISIC_0781571,0.18317088
ISIC_0784160,0.0021070903
ISIC_0785830,0.00242309
ISIC_0786267,0.00020305315
ISIC_0786322,0.0066252006
ISIC_0788550,0.0040546316
ISIC_0792325,6.56734e-06
ISIC_0792492,0.029449837
ISIC_0792564,0.00014722714
ISIC_0792986,1.7401479e-05
ISIC_0794617,0.3108863
ISIC_0795653,0.15632093
ISIC_0796707,0.00032802683
ISIC_0797113,0.013945657
ISIC_0799427,0.006358727
ISIC_0799785,4.008966e-06
ISIC_0799979,0.012142251
ISIC_0800693,0.0005477086
ISIC_0801740,0.00015401591
ISIC_0802693,0.0003101511
ISIC_0803310,1.277894e-05
ISIC_0803341,0.012632877
ISIC_0803636,0.000718175
ISIC_0804023,0.015025162
ISIC_0805392,1.6802835e-05
ISIC_0807283,0.0001431436
ISIC_0807404,0.001365516
ISIC_0808861,0.0015712642
ISIC_0809377,0.0002077122
ISIC_0809747,0.0005456115
ISIC_0810336,0.26315746
ISIC_0810894,0.01921789
ISIC_0811323,0.0004936046
ISIC_0813138,0.029175706
ISIC_0813352,0.0028882446
ISIC_0814613,0.0006121219
ISIC_0816087,0.00088749256
ISIC_0816173,0.084314495
ISIC_0817883,0.00015079972
ISIC_0818301,0.21003345
ISIC_0821277,0.018659748
ISIC_0821445,4.6815385e-05
ISIC_0821598,0.0011070112
ISIC_0822581,0.0017381266
ISIC_0823047,0.028845502
ISIC_0823591,8.632697e-06
ISIC_0824050,6.764468e-05
ISIC_0825029,2.571299e-05
ISIC_0825725,0.011754593
ISIC_0829859,2.8221906e-05
ISIC_0830589,0.0010926558
ISIC_0834674,0.0023594776
ISIC_0835778,0.0023911763
ISIC_0836745,0.00038447062
ISIC_0839044,0.010634573
ISIC_0839368,0.019159548
ISIC_0840535,0.08839215
ISIC_0840661,0.0007040137
ISIC_0841028,0.09463933
ISIC_0842398,0.0037098322
ISIC_0842798,0.0052586193
ISIC_0843175,0.046793427
ISIC_0843626,6.145332e-05
ISIC_0844546,3.615361e-06
ISIC_0844930,0.000105066414
ISIC_0844952,0.08081186
ISIC_0845696,0.042123705
ISIC_0848406,0.00038650964
ISIC_0848986,6.3250577e-06
ISIC_0851144,0.00010430701
ISIC_0852759,0.057137206
ISIC_0853184,0.00017899834
ISIC_0853566,0.002718979
ISIC_0853893,0.0026265131
ISIC_0854582,0.007678941
ISIC_0855262,6.804271e-05
ISIC_0856987,8.271898e-05
ISIC_0857436,0.0014919763
ISIC_0857443,0.006890997
ISIC_0857595,0.0038444865
ISIC_0861327,2.44053e-05
ISIC_0862505,2.2249282e-05
ISIC_0863212,0.008764688
ISIC_0864741,2.1345548e-05
ISIC_0865303,7.747404e-05
ISIC_0866123,0.0043962942
ISIC_0866838,0.00020011154
ISIC_0867509,0.085083574
ISIC_0867683,0.008587796
ISIC_0868513,1.5667636e-05
ISIC_0869415,0.0017414843
ISIC_0870455,0.098536156
ISIC_0870529,2.1818435e-06
ISIC_0871473,0.00021545749
ISIC_0873174,0.10771654
ISIC_0874437,0.016082305
ISIC_0874522,9.8782184e-05
ISIC_0874582,5.3963406e-05
